Name,ID,Industry
Syngene International Ltd,SYNGENE,Healthcare Research- Analytics & Technology
Pecos Hotels and Pubs Ltd,PECOS,Restaurants
Mangalam Seeds Ltd,MSL,Other Agricultural Products
Kaya Ltd,KAYA,Wellness
Alstone Textiles (India) Ltd,ALSTONE,Distributors
Symbiox Investment & Trading Company Ltd,SYMBIOX,Other Financial Services
Ortin Laboratories Ltd,ORTINLAABS,Pharmaceuticals
AVI Polymers Ltd,AVI,Specialty Chemicals
Aurum PropTech Ltd,AURUM,IT Enabled Services
Oswal Greentech Ltd,BINDALAGRO,Investment Company
Ozone World Ltd,OZONEWORLD,Other Agricultural Products
A.K. Spintex Ltd,AKSPINTEX,Other Textile Products
Arvind SmartSpaces Ltd,ARVSMART,Residential- Commercial Projects
Power Mech Projects Ltd,POWERMECH,Engineering- Designing & Construction
Rama Steel Tubes Ltd,RAMASTEEL,Iron & Steel Products
Thinkink Picturez Ltd,THINKINK,Advertising & Media Agencies
UTI- SENSEX ETF,UTISENSETF,
UTI NIFTY ETF,UTINIFTETF,
Universal Autofoundry Ltd,UNIAUTO,Auto Components & Equipments
Veto Switchgears and Cables Ltd,VETO,Consumer Electronics
Navkar Corporation Ltd,NAVKARCORP,Logistics Solution Provider
Shree Pushkar Chemicals & Fertilisers Ltd,SHREEPUSHK,Dyes And Pigments
Gujarat Gas Ltd,GUJGAS,Gas Transmission/Marketing
Waaree Technologies Ltd,WAAREE,Electric Utilities
Sadbhav Infrastructure Project Ltd,SADBHIN,Engineering- Designing & Construction
Sal Automotive Ltd,SALAUTO,Auto Components & Equipments
Polyspin Exports Ltd,POLYSPIN,Packaging
Pritika Auto Industries Ltd,PRITIKAUTO,Auto Components & Equipments
Soni Medicare Ltd,SML,Hospital
Mahaveer Infoway Ltd,MINFY,Computers - Software & Consulting
Krishna Capital and Securities Ltd,KRISHNACAP,Non Banking Financial Company (NBFC)
Acme Resources Ltd,ACME,Non Banking Financial Company (NBFC)
Kabra Commercial Ltd,KCL,Coal
Vishal Bearings Ltd,VISHALBL,Auto Components & Equipments
Bella Casa Fashion & Retail Ltd,BELLACASA,Garments & Apparels
Mallcom (India) Ltd,MALLCOM,Other Industrial Products
Patdiam Jewellery Ltd,PJL,Gems- Jewellery And Watches
Vaksons Automobiles Ltd,VAL,Trading - Automobiles
Satin Creditcare Network Ltd,SATIN,Non Banking Financial Company (NBFC)
Decorous Investment & Trading Co Ltd,DITCO,Gems- Jewellery And Watches
Swagtam Trading & Services Ltd,SWAGTAM,Trading & Distributors
Generic Engineering Construction and Projects Ltd,GENCON,Residential- Commercial Projects
Neeraj Paper Marketing Ltd,NEERAJ,Trading & Distributors
Muzali Arts Ltd,MUZALI,Trading & Distributors
Tejnaksh Healthcare Ltd,TEJNAKSH,Healthcare Service Provider
Brilliant Portfolios Ltd,BRIPORT,Non Banking Financial Company (NBFC)
Richfield Financial Services Ltd,RFSL,Other Financial Services
Coffee Day Enterprises Ltd,COFFEEDAY,Restaurants
IDFC First Bank Ltd,IDFCFIRSTB,Private Sector Bank
Beardsell Ltd,BEARDSELL,Packaging
InterGlobe Aviation Ltd,INDIGO,Airline
IGC Industries Ltd,IGCIL,Trading & Distributors
S H Kelkar and Company Ltd,SHK,Personal Care
Aryavan Enterprise Ltd,ARYAVAN,Iron & Steel Products
Typhoon Financial Services Ltd,TFSL,Non Banking Financial Company (NBFC)
Panorama Studios International Ltd,PANORAMA,Film Production- Distribution & Exhibition
Shree Ganesh Biotech (India) Ltd,SHREEGANES,Biotechnology
GTV Engineering Ltd,GTV,Industrial Machinery
LIC MF EXCHANGE TRADED FUND- NIFTY 50,LICNETFN50,
Pariksha Fin- Invest- Lease Ltd,PARIKSHA,Non Banking Financial Company (NBFC)
LIC MF EXCHANGE TRADED FUND- SENSEX,LICNETFSEN,
Tirupati Finlease Ltd,TFLL,Investment Company
Garbi Finvest Ltd,GARBIFIN,Non Banking Financial Company (NBFC)
Adharshila Capital Services Ltd,ADHARSHILA,Non Banking Financial Company (NBFC)
Smart Finsec Ltd,SMARTFIN,Non Banking Financial Company (NBFC)
Adcon Capital Services Ltd,ADCON,Non Banking Financial Company (NBFC)
Quint Digital Media Ltd,QUINT,Electronic Media
HDFC Nifty ETF,HDFCNIFETF,
HDFC Sensex ETF - Open Ended Traded Fund,SXETF,
Uday Jewellery Industries Ltd,UDAYJEW,Gems- Jewellery And Watches
Mayukh Dealtrade Ltd,MAYUKH,Distributors
Navigant Corporate Advisors Ltd,NAVIGANT,Other Financial Services
Grovy India Ltd,GROVY,Investment Company
Alkem Laboratories Ltd,ALKEM,Pharmaceuticals
Dr. Lal PathLabs Ltd,LALPATHLAB,Healthcare Service Provider
Suncare Traders Ltd,SCTL,Trading & Distributors
Creative Castings Ltd,CREATIVE,Castings & Forgings
Aayush Food and Herbs Ltd,AAYUSH,Packaged Foods
Elitecon International Ltd,ELITECON,Trading & Distributors
Lux Industries Ltd,LUXIND,Garments & Apparels
Valley Magnesite Company Ltd,VALLEY,Investment Company
Abhishek Infraventures Ltd,ABHIINFRA,Residential- Commercial Projects
Apoorva Leasing Finance and Investment Company Ltd,APOORVA,Other Financial Services
Beekay Niryat Ltd,BNL,Trading & Distributors
Narayana Hrudayalaya Ltd,NH,Hospital
F Mec International Financial Services Ltd,FMEC,Non Banking Financial Company (NBFC)
Deep Diamond India Ltd,DDIL,Gems- Jewellery And Watches
Remedium Lifecare Ltd,REMLIFE,Trading & Distributors
Aarnav Fashions Ltd,AARNAV,Trading - Textile Products
Acewin Agriteck Ltd,ACEWIN,Other Food Products
Sharanam Infraproject and Trading Ltd,SIPTL,Trading & Distributors
Shivansh Finserve Ltd,SHIVA,Other Financial Services
Mishtann Foods Ltd,MISHTANN,Packaged Foods
Delta Industrial Resources Ltd,DELTA,Other Financial Services
Jindal Stainless (Hisar) Ltd,JSLHISAR,Iron & Steel Products
Oracle Credit Ltd,ORACLECR,Non Banking Financial Company (NBFC)
Kotia Enterprises Ltd,KEL,Distributors
Chamak Holdings Ltd,CHAMAK,Trading & Distributors
Blue Cloud Softech Solutions Ltd,BLUECLOUDS,Software Products
A Infrastructure Ltd,AINFRA,Cement & Cement Products
BCL Enterprises Ltd,BCLENTERPR,Non Banking Financial Company (NBFC)
AAR Commercial Company Ltd,AARCOM,Distributors
Precision Camshafts Ltd,PRECAM,Auto Components & Equipments
Blueblood Ventures Ltd,BVL,Other Financial Services
TeamLease Services Ltd,TEAMLEASE,Diversified Commercial Services
Vidli Restaurants Ltd,VIDLI,Restaurants
Best Agrolife Ltd,BESTAGRO,Pesticides & Agrochemicals
Ace Men Engg Works Ltd,ACEMEN,Distributors
BFL Asset Finvest Ltd,BFLAFL,Non Banking Financial Company (NBFC)
Radhagobind Commercial Ltd,RCL,Distributors
Quick Heal Technologies Ltd,QUICKHEAL,Software Products
Kapil Raj Finance Ltd,KAPILRAJ,Non Banking Financial Company (NBFC)
Ganga Pharmaceuticals Ltd,GANGAPHARM,Pharmaceuticals
Dynamic Archistructures Ltd,DAL,Non Banking Financial Company (NBFC)
Lucent Industries Ltd,LUCENT,Education
Shivkamal Impex Ltd,SHIVKAMAL,Non Banking Financial Company (NBFC)
K.P. Energy Ltd,KPEL,Electric Utilities
Interactive Financial Services Ltd,IFINSER,Non Banking Financial Company (NBFC)
Hiliks Technologies Ltd,HILIKS,Investment Company
Gokul Agro Resources Ltd,GOKULAGRO,Edible Oil
Fredun Pharmaceuticals Ltd,FREDUN,Pharmaceuticals
Simbhaoli Sugars Ltd,SIMBHALS,Sugar
Relicab Cable Manufacturing Ltd,RELICAB,Other Electrical Equipment
Modern Converters Ltd,MODCL,Other Agricultural Products
Mega Nirman and Industries Ltd,MNIL,Residential- Commercial Projects
Advik Capital Ltd,ADVIKCA,Non Banking Financial Company (NBFC)
LIC MF Exchange Traded Fund- NIFTY 100,LICNFNHGP,
Pudumjee Paper Products Ltd,PDMJEPAPER,Paper & Paper Products
HealthCare Global Enterprises Ltd,HCG,Hospital
Khemani Distributors & Marketing Ltd,KDML,Distributors
Umiya Tubes Ltd,UMIYA,Iron & Steel Products
Bharat Wire Ropes Ltd,BHARATWIRE,Iron & Steel Products
CHD Chemicals Ltd,CHDCHEM,Trading - Chemicals
Infibeam Avenues Ltd,INFIBEAM,IT Enabled Services
LE Lavoir Ltd,LELAVOIR,Trading & Distributors
Mudra Financial Services Ltd,MUDRA,Other Financial Services
Superior Finlease Ltd,SUPERIOR,Non Banking Financial Company (NBFC)
Raghav Productivity Enhancers Ltd,RPEL,Other Industrial Products
Franklin Leasing and Finance Ltd,FRANKLIN,Non Banking Financial Company (NBFC)
Lancer Container Lines Ltd,LANCER,Logistics Solution Provider
NINtec Systems Ltd,NINSYS,Computers - Software & Consulting
Equitas Holdings Ltd,EQUITAS,Investment Company
Halder Venture Ltd,HALDER,Other Agricultural Products
Thyrocare Technologies Ltd,THYROCARE,Healthcare Service Provider
Bajaj Healthcare Ltd,BAJAJHCARE,Pharmaceuticals
Ujjivan Financial Services Ltd,UJJIVAN,Non Banking Financial Company (NBFC)
RSD Finance Ltd,RSDFIN,Non Banking Financial Company (NBFC)
Crompton Greaves Consumer Electricals Ltd,CROMPTON,Household Appliances
Pilani Investment and Industries Corporation Ltd,PILANIINVS,Holding Company
Darshan Orna Ltd,DARSHANORNA,Gems- Jewellery And Watches
Parag Milk Foods Ltd,PARAGMILK,Dairy Products
Madhav Infra Projects Ltd,MADHAVIPL,Civil Construction
Kome-On Communication Ltd,KOCL,Film Production- Distribution & Exhibition
Svarnim Trade Udyog Ltd,SNIM,Trading - Textile Products
Nagarjuna Fertilizers and Chemicals Ltd,NAGARFERT,Fertilizers
Shanti Educational Initiatives Ltd,SEIL,Education
Likhami Consulting Ltd,LIKHAMI,Consulting Services
Medico Intercontinental Ltd,MIL,Other Financial Services
Yash Chemex Ltd,YASHCHEM,Trading - Chemicals
Max Ventures and Industries Ltd,MAXVIL,Holding Company
ICICI Prudential NV20 ETF,ICICINV20,
Bazel International Ltd,BAZELINTER,Non Banking Financial Company (NBFC)
Jindal Leasefin Ltd,JLL,Investment Company
TAAL Enterprises Ltd,TAALENT,Airline
Mahanagar Gas Ltd,MGL,LPG/CNG/PNG/LNG Supplier
Zeal Aqua Ltd,ZEAL,Animal Feed
Quess Corp Ltd,QUESS,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)
Digjam Ltd,DIGJAMLTD,Garments & Apparels
ICICI Prudential Midcap Select ETF,ICICIMCAP,
Advance Syntex Ltd,ASYL,Packaging
Hindusthan Urban Infrastructure Ltd,HUIL,Other Electrical Equipment
Titaanium Ten Enterprise Ltd,TITAANIUM,Other Textile Products
Commercial Syn Bags Ltd,COMSYN,Packaging
Confidence Futuristic Energetech Ltd,CFEL,Trading & Distributors
Lloyds Steels Industries Ltd,LLOYDSTEEL,Industrial Equipments
Kwality Pharmaceuticals Ltd,KPL,Pharmaceuticals
Larsen & Toubro Infotech Ltd,LTI,Computers - Software & Consulting
East West Holdings Ltd,EASTWEST,Logistics Solution Provider
BIRLA SUN LIFE SENSEX ETF,BSLSENETFG,
Colorchips New Media Ltd,COLORCHIPS,TV Broadcasting & Software Production
Advanced Enzyme Technologies Ltd,ADVENZYMES,Other Agricultural Products
Ladam Affordable Housing Ltd,LAHL,Residential- Commercial Projects
Prabhat Technologies (India) Ltd,PTIL,Speciality Retail
Dilip Buildcon Ltd,DBL,Civil Construction
S.P. Apparels Ltd,SPAL,Garments & Apparels
Bigbloc Construction Ltd,BIGBLOC,Cement & Cement Products
ECS Biztech Ltd,ECS,Computers - Software & Consulting
Future Retail Ltd,FRETAIL,Diversified Retail
RBL Bank Ltd,RBLBANK,Private Sector Bank
AMS Polymers Ltd,AMS,Specialty Chemicals
Shiva Granito Export Ltd,SHIVAEXPO,Other Construction Materials
BLS International Services Ltd,BLS,Tour- Travel Related Services
Mitsu Chem Plast Ltd,MITSU,Packaging
Sprayking Agro Equipment Ltd,SPRAYKING,Other Industrial Products
SAB Events & Governance Now Media Ltd,GOVNOW,Electronic Media
Riddhi Steel and Tube Ltd,RSTL,Iron & Steel Products
Spicy Entertainment and Media Ltd,SPICY,Film Production- Distribution & Exhibition
Visco Trade Associates Ltd,VISCO,Other Financial Services
Tiaan Consumer Ltd,TIAANC,Personal Care
L&T Technology Services Ltd,LTTS,IT Enabled Services
G N A Axles Ltd,GNA,Auto Components & Equipments
Radhika Jeweltech Ltd,RADHIKAJWE,Gems- Jewellery And Watches
Sabrimala Industries India Ltd,SIIL,Trading & Distributors
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,Life Insurance
Ishaan Infrastructures and Shelters Ltd,IISL,Civil Construction
ARC Finance Ltd,ARCFIN,Other Financial Services
HPL Electric & Power Ltd,HPL,Consumer Electronics
Sagarsoft (India) Ltd,SAGARSOFT,Computers - Software & Consulting
DRA Consultants Ltd,DRA,Consulting Services
Valiant Organics Ltd,VALIANTORG,Specialty Chemicals
Aditya Consumer Marketing Ltd,ACML,Diversified Retail
Shashijit Infraprojects Ltd,SHASHIJIT,Civil Construction
Bindal Exports Ltd,BINDALEXPO,Gems- Jewellery And Watches
Mewar Hi-Tech Engineering Ltd,MHEL,Civil Construction
Diksat Transworld Ltd,DIKSAT,Film Production- Distribution & Exhibition
Endurance Technologies Ltd,ENDURANCE,Auto Components & Equipments
IDFC SENSEX ETF,IDFSENSEXE,
Purple Entertainment Ltd,PURPLE,Film Production- Distribution & Exhibition
Supra Pacific Management Consultancy Ltd,SUPRAP,Non Banking Financial Company (NBFC)
PNB Housing Finance Ltd,PNBHOUSING,Housing Finance Company
Southern Infosys Ltd,SOUTHERNIN,Computers - Software & Consulting
Regency Fincorp Ltd,REGENCY,Other Financial Services
Varun Beverages Ltd,VBL,Other Beverages
Salem Erode Investments Ltd,SALEM,Non Banking Financial Company (NBFC)
Franklin Industries Ltd,FRANKLININD,Trading & Distributors
LKP Securities Ltd,LKPSEC,Stockbroking & Allied
Osiajee Texfab Ltd,OSIAJEE,Other Textile Products
Corporate Merchant Bankers Ltd,CMBL,Other Financial Services
Sheela Foam Ltd,SFL,Furniture- Home Furnishing- Flooring
Eiko Lifesciences Ltd,EIKO,Specialty Chemicals
Aditya Vision Ltd,AVL,Speciality Retail
The Mandhana Retail Ventures Ltd,TMRVL,Trading - Textile Products
TCI Express Ltd,TCIEXP,Logistics Solution Provider
Shashank Traders Ltd,SHASHANK,Trading & Distributors
Laurus Labs Ltd,LAURUSLABS,Pharmaceuticals
New Light Apparels Ltd,NEWLIGHT,Trading & Distributors
Veeram Securities Ltd,VSL,Gems- Jewellery And Watches
Marg Techno Projects Ltd,MTPL,Non Banking Financial Company (NBFC)
Shangar Decor Ltd,SHANGAR,Diversified Commercial Services
Globe Commercials Ltd,GLCL,Trading & Distributors
Dhanvarsha Finvest Ltd,DHANVARSHA,Other Financial Services
Super Fine Knitters Ltd,SKL,Gems- Jewellery And Watches
Raideep Industries Ltd,RAIDEEPIND,Trading & Distributors
Pricol Ltd,PRICOLLTD,Auto Components & Equipments
Classic Filaments Ltd,CFL,Other Textile Products
JITF Infralogistics Ltd,JITFINFRA,Water Supply & Management
Sueryaa Knitwear Ltd,SUERYAAKNI,Other Textile Products
Tanvi Foods (India) Ltd,TANVI,Packaged Foods
RMC Switchgears Ltd,RMC,Other Electrical Equipment
Parmax Pharma Ltd,PARMAX,Pharmaceuticals
Leading Leasing Finance And Investment Company Ltd,LLFICL,Non Banking Financial Company (NBFC)
Danube Industries Ltd,DANUBE,Trading & Distributors
Music Broadcast Ltd,RADIOCITY,Media & Entertainment
Avenue Supermarts Ltd,DMART,Diversified Retail
IFL Enterprises Ltd,IFL,Trading & Distributors
KD Leisures Ltd,KDLL,Other Financial Services
Ontic Finserve Ltd,ONTIC,Other Financial Services
Sarthak Metals Ltd,SMLT,Iron & Steel Products
Chemcrux Enterprises Ltd,CHEMCRUX,Specialty Chemicals
Manomay Tex India Ltd,MANOMAY,Other Textile Products
Maximus International Ltd,MAXIMUS,Trading & Distributors
Manas Properties Ltd,MANAS,Residential- Commercial Projects
CL Educate Ltd,CLEDUCATE,Education
Prime Fresh Ltd,PRIMEFRESH,Other Agricultural Products
Oceanic Foods Ltd,OCEANIC,Other Food Products
Octaware Technologies Ltd,OCTAWARE,IT Enabled Services
Shankara Building Products Ltd,SHANKARA,Speciality Retail
Escorp Asset Management Ltd,ESCORP,Other Financial Services
Parmeshwari Silk Mills Ltd,PARMSILK,Gems- Jewellery And Watches
KMS Medisurgi Ltd,KMSMEDI,Medical Equipment & Supplies
Classic Leasing & Finance Ltd,CLFL,Other Financial Services
Starlineps Enterprises Ltd,STARLENT,Trading - Minerals
S Chand and Company Ltd,SCHAND,Printing & Publication
Kanungo Financiers Ltd,KANUNGO,Other Financial Services
Meera Industries Ltd,MEERA,Industrial Machinery
Housing & Urban Development Corporation Ltd,HUDCO,Financial Institution
PSP Projects Ltd,PSPPROJECT,Civil Construction
Bhakti Gems and Jewellery Ltd,BGJL,Gems- Jewellery And Watches
Yug Decor Ltd,YUG,Specialty Chemicals
Variman Global Enterprises Ltd,VARIMAN,Trading & Distributors
Star Cement Ltd,STARCEMENT,Cement & Cement Products
Riddhi Corporate Services Ltd,RIDDHICORP,IT Enabled Services
Tejas Networks Ltd,TEJASNET,Telecom -  Equipment & Accessories
Eris Lifesciences Ltd,ERIS,Pharmaceuticals
Containerway International Ltd,CONTAINER,Logistics Solution Provider
GTPL Hathway Ltd,GTPL,TV Broadcasting & Software Production
AU Small Finance Bank Ltd,AUBANK,Other Bank
ICICI Prudential Nifty Low Vol 30 ETF,ICICILOVOL,
Gautam Exim Ltd,GEL,Trading & Distributors
G G Engineering Ltd,GGENG,Heavy Electrical Equipment
Bhagyanagar Properties Ltd,BHAGYAPROP,Diversified Commercial Services
Salasar Techno Engineering Ltd,SALASAR,Engineering & Construction products
Ganges Securities Ltd,GANGESSEC,Investment Company
Palash Securities Ltd,PALASHSEC,Packaged Foods
Avadh Sugar & Energy Ltd,AVADHSUGAR,Sugar
Magadh Sugar & Energy Ltd,MAGADHSUGAR,Sugar
Jigar Cables Ltd,JIGAR,Other Electrical Equipment
Captain Technocast Ltd,CTCL,Industrial Equipments
Sintex Plastics Technology Ltd,SINTEXPLAST,Plastic Products - Industrial
Globalspace Technologies Ltd,GSTL,Computers - Software & Consulting
UTI Nifty Next 50 ETF,UTINEXT50,
SIS Ltd,SIS,Diversified Commercial Services
Cochin Shipyard Ltd,COCHINSHIP,Ship Building & Allied Services
SMS Lifesciences India Ltd,SMSLIFE,Pharmaceuticals
KIOCL Ltd,KIOCL,Sponge Iron
Chothani Foods Ltd,CHOTHANI,Packaged Foods
Smruthi Organics Ltd,SMRUTHIORG,Pharmaceuticals
Aditya Birla Capital Ltd,ABCAPITAL,Life Insurance
Apex Frozen Foods Ltd,APEX,Packaged Foods
Shish Industries Ltd,SHISHIND,Plastic Products - Industrial
ANG Lifesciences India Ltd,ANG,Pharmaceuticals
Dhruv Wellness Ltd,DWL,Trading & Distributors
KCD Industries India Ltd,KCDGROUP,Trading & Distributors
Dixon Technologies (India) Ltd,DIXON,Consumer Electronics
Bharat Road Network Ltd,BRNL,Civil Construction
Dishman Carbogen Amcis Ltd,DCAL,Pharmaceuticals
Lasa Supergenerics Ltd,LASA,Pharmaceuticals
Pro Clb Global Ltd,PROCLB,Consulting Services
Matrimony.com Ltd,MATRIMONY,Internet & Catalogue Retail
Reliance Home Finance Ltd,RELHOME,Housing Finance Company
Capacite Infraprojects Ltd,CAPACITE,Engineering- Designing & Construction
Sagar Diamonds Ltd,SAGAR,Gems- Jewellery And Watches
ICICI Lombard General Insurance Company Ltd,ICICIGI,General Insurance
Polo Queen Industrial and Fintech Ltd,PQIF,Trading & Distributors
AKM Lace and Embrotex Ltd,AKM,Other Textile Products
SBI Life Insurance Company Ltd,SBILIFE,Life Insurance
Prataap Snacks Ltd,DIAMONDYD,Packaged Foods
Share India Securities Ltd,SHAREINDIA,Stockbroking & Allied
Trident Texofab Ltd,TTFL,Other Textile Products
Poojawestern Metaliks Ltd,POOJA,Other Industrial Products
Sayaji Industries Ltd,SAYAJIIND,Other Agricultural Products
Vanta Bioscience Ltd,VANTABIO,Healthcare Research- Analytics & Technology
Mehai Technology Ltd,MEHAI,Trading & Distributors
IRIS Business Services Ltd,IRIS,IT Enabled Services
Shree Ganesh Remedies Ltd,SGRL,Pharmaceuticals
Shreeji Translogistics Ltd,STL,Logistics Solution Provider
Godrej Agrovet Ltd,GODREJAGRO,Animal Feed
MAS Financial Services Ltd,MASFIN,Non Banking Financial Company (NBFC)
Indian Energy Exchange Ltd,IEX,Exchange and Data Platform
General Insurance Corporation of India,GICRE,General Insurance
Kaarya Facilities and Services Ltd,KAARYAFSL,Diversified Commercial Services
Sheetal Cool Products Ltd,SCPL,Dairy Products
Tube Investments of India Ltd,TIINDIA,Auto Components & Equipments
Nippon Life India Asset Management Ltd,NAM-INDIA,Asset Management Company
Mahindra Logistics Ltd,MAHLOG,Logistics Solution Provider
The New India Assurance Company Ltd,NIACL,General Insurance
IFGL Refractories Ltd,IFGLEXPOR,Refractories
Khadim India Ltd,KHADIM,Footwear
5paisa Capital Ltd,5PAISA,Stockbroking & Allied
HDFC Life Insurance Company Ltd,HDFCLIFE,Life Insurance
NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR DVP 06JN21,NIVBDDP,
NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR GWTH 06JN21,NIVBDGP,
NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG DVP 06JN21,NIVBDP,
NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG GWTH 06JN21,NIVBGP,
Sanghvi Brands Ltd,SBRANDS,Hotels & Resorts
Sharika Enterprises Ltd,SHARIKA,Trading & Distributors
BHARAT 22 ETF - ICICI Prudential AMC,ICICIB22,
Aspira Pathlab & Diagnostics Ltd,ASPIRA,Healthcare Service Provider
Diligent Media Corporation Ltd,DNAMEDIA,Print Media
Dynamic Cables Ltd,DYNAMIC,Cables - Electricals
Ratnabhumi Developers Ltd,RATNABHUMI,Residential- Commercial Projects
Shalby Ltd,SHALBY,Hospital
Future Supply Chain Solutions Ltd,FSC,Logistics Solution Provider
MRC Exim Ltd,MRCEXIM,Trading & Distributors
Diggi Multitrade Ltd,DML,Trading & Distributors
Sadhna Broadcast Ltd,SADHNA,TV Broadcasting & Software Production
Vitesse Agro Ltd,VITESSE,Trading & Distributors
Astron Paper & Board Mill Ltd,ASTRON,Paper & Paper Products
Chandrima Mercantiles Ltd,CHANDRIMA,Trading & Distributors
Rithwik Facility Management Services Ltd,RITHWIKFMS,Diversified Commercial Services
7Seas Entertainment Ltd,7SEASL,Film Production- Distribution & Exhibition
Apollo Micro Systems Ltd,APOLLO,Aerospace & Defense
Newgen Software Technologies Ltd,NEWGEN,IT Enabled Services
Praxis Home Retail Ltd,PRAXIS,Speciality Retail
Amber Enterprises India Ltd,AMBER,Air Conditioner
Tirupati Foam Ltd,TIRUFOAM,Furniture- Home Furnishing- Flooring
SRU Steels Ltd,SRUSTEELS,Trading & Distributors
Ashoka Metcast Ltd,AML,Civil Construction
Galaxy Surfactants Ltd,GALAXYSURF,Specialty Chemicals
Gautam Gems Ltd,GGL,Gems- Jewellery And Watches
Medico Remedies Ltd,MEDICO,Pharmaceuticals
Gujarat Hy-Spin Ltd,GUJHYSPIN,Other Textile Products
Lorenzini Apparels Ltd,LAL,Gems- Jewellery And Watches
Kenvi Jewels Ltd,KENVI,Gems- Jewellery And Watches
The Indian Wood Products Company Ltd,IWP,Forest Products
Tasty Dairy Specialities Ltd,TDSL,Dairy Products
Bhatia Communications & Retail (India) Ltd,BHATIA,Speciality Retail
Shiva Mills Ltd,SHIVAMILLS,Other Textile Products
Aster DM Healthcare Ltd,ASTERDM,Hospital
The Yamuna Syndicate Ltd,YSL,Trading & Distributors
Kotak India Growth Fund   Series 4 - Regular Plan Growth Option,KTINDF4RG,
Kotak India Growth Fund   Series 4 - Regular Plan Dividend Option,KTINDF4RD,
KOTAK INDIA GROWTH FUND SERIES 4 DIRECT PLAN DIVIDEND OPTION,KTINDF4DG,
Kotak India Growth Fund   Series 4 - Direct Plan Growth Option,KTINDF4DD,
Kanco Tea & Industries Ltd,KANCOTEA,Tea & Coffee
Angel Fibers Ltd,ANGEL,Other Textile Products
H.G. Infra Engineering Ltd,HGINFRA,Engineering- Designing & Construction
Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Dividend Payout,AXISCBD1D,
Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Growth,AXISCBDGG,
Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Dividend Payout,AXISCBDPD,
Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Growth,AXISCBGPG,
Inflame Appliances Ltd,INFLAME,Houseware
Bharat Parenterals Ltd,BPLPHARMA,Pharmaceuticals
Shreeshay Engineers Ltd,SHREESHAY,Civil Construction
Apex Capital And Finance Ltd,ACFL,Non Banking Financial Company (NBFC)
Bharat Dynamics Ltd,BDL,Aerospace & Defense
Active Clothing Co Ltd,ACTIVE,Garments & Apparels
Ridings Consulting Engineers India Ltd,RIDINGS,Consulting Services
Goyal Aluminiums Ltd,GOYALALUM,Trading & Distributors
Bandhan Bank Ltd,BANDHANBNK,Private Sector Bank
Hindustan Aeronautics Ltd,HAL,Aerospace & Defense
KBC Global Ltd,KBCGLOBAL,Residential- Commercial Projects
Sandhar Technologies Ltd,SANDHAR,Auto Components & Equipments
Yasho Industries Ltd,YASHO,Specialty Chemicals
Benara Bearings and Pistons Ltd,BENARA,Industrial Equipments
ICICI Securities Ltd,ISEC,Stockbroking & Allied
Mishra Dhatu Nigam Ltd,MIDHANI,Aerospace & Defense
Lex Nimble Solutions Ltd,LEX,Consulting Services
Orissa Bengal Carrier Ltd,OBCL,Logistics Solution Provider
Taylormade Renewables Ltd,TRL,Industrial Machinery
Lemon Tree Hotels Ltd,LEMONTREE,Hotels & Resorts
Chemfab Alkalis Ltd,CHEMFABALKA,Commodity Chemicals
Hardwyn India Ltd,HARDWYN,Trading & Distributors
Dr Lalchandani Labs Ltd,DLCL,Healthcare Service Provider
Orient Electric Ltd,ORIENTELEC,Consumer Electronics
Dhruv Consultancy Services Ltd,DHRUV,Consulting Services
Akshar Spintex Ltd,AKSHAR,Other Textile Products
Indo Us Bio-Tech Ltd,INDOUS,Other Agricultural Products
ICICI Prudential S&P BSE 500 ETF,ICICI500,
Indostar Capital Finance Ltd,INDOSTAR,Non Banking Financial Company (NBFC)
Milestone Furniture Ltd,MILEFUR,Furniture- Home Furnishing- Flooring
U. H. Zaveri Ltd,UHZAVERI,Gems- Jewellery And Watches
Parvati Sweetners and Power Ltd,PARVATI,Sugar
Megastar Foods Ltd,MEGASTAR,Other Food Products
Innovators Facade Systems Ltd,INNOVATORS,Engineering & Construction products
Shree Worstex Ltd,SHWL,Non Banking Financial Company (NBFC)
Zim Laboratories Ltd,ZIMLAB,Pharmaceuticals
Affordable Robotic & Automation Ltd,AFFORDABLE,Industrial Equipments
Dollar Industries Ltd,DOLLAR,Garments & Apparels
Nakoda Group of Industries Ltd,NGIL,Packaged Foods
Palm Jewels Ltd,PALMJEWELS,Trading & Distributors
Waa Solar Ltd,WAA,Electric Utilities
Adani Green Energy Ltd,ADANIGREEN,Electric Utilities
Unick Fix-A-Form And Printers Ltd,UNICK,Printing & Publication
Solara Active Pharma Sciences Ltd,SOLARA,Pharmaceuticals
Gayatri Highways Ltd,GAYAHWS,Civil Construction
RITES Ltd,RITES,Engineering- Designing & Construction
